Car Make,Car Mileage,Cost,Id
BMW,214473,40000,1045
Jaguar,205058,40000,1046
Toyota,252880,3000,1047
Audi,159682,40000,1048
Ford,269161,3000,1049
Ford,218210,40000,1050
Ford,106288,40000,1051
Ferrari,169862,40000,1052
Kia,83882,40000,1053
Mazda,207313,3000,1054
Mazda,5030,3000,1055
Tesla,299369,40000,1056
Porsche,244748,3000,1057
Mazda,73080,3000,1058
Subaru,44247,3000,1059
Ferrari,134696,3000,1060
Toyota,256313,3000,1061
Nissan,3055,40000,1062
Mercedes,180592,3000,1063
Nissan,52388,3000,1064
Toyota,166699,3000,1065
BMW,76737,40000,1066
Kia,70832,3000,1067
Volvo,51181,40000,1068
Lamborghini,104398,3000,1069
Porsche,5981,3000,1070
Ford,280951,40000,1071
Volkswagen,17247,3000,1072
Ford,263282,3000,1073
Nissan,46974,3000,1074
Chevrolet,18747,40000,1075
Mazda,146153,3000,1076
Audi,183050,40000,1077
Ferrari,31237,40000,1078
Subaru,140654,40000,1079
Volkswagen,159909,40000,1080
BMW,25197,3000,1081
Kia,174671,40000,1082
Nissan,122456,40000,1083
Tesla,72869,40000,1084
BMW,248151,3000,1085
Porsche,152390,40000,1086
Kia,155944,40000,1087
Ford,280609,40000,1088
Volvo,162940,3000,1089
Volvo,169083,40000,1090
Subaru,104755,3000,1091
Mercedes,22854,3000,1092
Kia,221948,3000,1093
Land Rover,101245,3000,1094
Chevrolet,193923,40000,1095
Chevrolet,226708,40000,1096
Toyota,132829,40000,1097
Volkswagen,102774,3000,1098
Jaguar,224830,3000,1099
Volvo,265784,3000,1100
Porsche,42482,3000,1101
Mercedes,186013,3000,1102
Toyota,281427,40000,1103
Kia,47322,3000,1104
Toyota,142125,40000,1105
Volvo,285898,40000,1106
Chevrolet,155333,3000,1107
BMW,296955,40000,1108
Porsche,79508,3000,1109
BMW,247539,3000,1110
Ford,39917,3000,1111
Suzuki,135056,40000,1112
Suzuki,38640,40000,1113
Volkswagen,100104,40000,1114
Subaru,85819,40000,1115
Mazda,92861,3000,1116
Lamborghini,31282,40000,1117
Porsche,183825,40000,1118
Honda,295813,40000,1119
Land Rover,72598,40000,1120
Tesla,12924,3000,1121
Volkswagen,133849,3000,1122
Chevrolet,216690,3000,1123
Volvo,89896,40000,1124
Tesla,141004,3000,1125
Audi,116630,40000,1126
Chevrolet,79516,40000,1127
Kia,13699,40000,1128
Porsche,43947,40000,1129
Mazda,46879,40000,1130
Hyundai,251128,40000,1131
BMW,233074,40000,1132
Volvo,263284,40000,1133
Subaru,10593,40000,1134
Nissan,145498,40000,1135
Hyundai,121115,3000,1136
Tesla,60208,3000,1137
Ferrari,169022,3000,1138
Ferrari,274696,3000,1139
Volkswagen,220025,3000,1140
Honda,124529,3000,1141
Ford,186833,3000,1142
Jaguar,203617,40000,1143
Volvo,253487,40000,1144
Ferrari,103592,40000,1145
Jaguar,3367,40000,1146
Audi,219422,3000,1147
Subaru,242089,40000,1148
Nissan,203345,40000,1149
Honda,92566,40000,1150
Tesla,235824,40000,1151
Subaru,15986,40000,1152
BMW,133218,40000,1153
Chevrolet,118494,3000,1154
Subaru,257646,40000,1155
Kia,180410,40000,1156
Ferrari,7099,3000,1157
Porsche,269484,3000,1158
Subaru,163358,40000,1159
Toyota,248636,40000,1160
Toyota,229835,3000,1161
Ferrari,4450,3000,1162
Land Rover,128157,40000,1163
Audi,242177,3000,1164
Tesla,66770,40000,1165
BMW,223158,40000,1166
Suzuki,120520,40000,1167
Chevrolet,288133,40000,1168
Land Rover,183117,40000,1169
Hyundai,207059,3000,1170
BMW,223793,3000,1171
BMW,269508,40000,1172
Mercedes,186460,3000,1173
Mazda,180977,3000,1174
Volvo,110642,3000,1175
Jaguar,200731,3000,1176
Porsche,235,40000,1177
Mazda,84427,40000,1178
Porsche,258061,40000,1179
Mercedes,133197,40000,1180
Hyundai,28152,3000,1181
Mercedes,206789,3000,1182
Mazda,209594,3000,1183
Audi,16878,3000,1184
Tesla,180777,40000,1185
Lamborghini,225179,3000,1186
Tesla,1665,3000,1187
Jaguar,100948,3000,1188
Land Rover,40182,40000,1189
Nissan,147605,3000,1190
Chevrolet,47755,3000,1191
Tesla,256679,40000,1192
Nissan,105445,40000,1193
Tesla,185937,3000,1194
Subaru,207870,40000,1195
Porsche,86099,3000,1196
Chevrolet,126830,40000,1197
Volkswagen,49057,3000,1198
Nissan,217917,3000,1199
Toyota,127907,3000,1200
Volkswagen,255180,3000,1201
Volvo,295739,3000,1202
Audi,61548,3000,1203
Kia,43153,3000,1204
Ford,28709,40000,1205
Volvo,221519,40000,1206
Land Rover,1752,40000,1207
Mercedes,76609,40000,1208
Nissan,212741,40000,1209
Lamborghini,162023,3000,1210
Volkswagen,29377,3000,1211
Ferrari,75663,40000,1212
Chevrolet,194856,3000,1213
Toyota,63899,40000,1214
Mercedes,237159,40000,1215
Porsche,48084,40000,1216
Hyundai,285555,40000,1217
Jaguar,58941,3000,1218
Lamborghini,119190,3000,1219
Tesla,21339,40000,1220
Nissan,287171,3000,1221
Mazda,5176,40000,1222
Porsche,262355,40000,1223
Mercedes,227369,40000,1224
Hyundai,294530,40000,1225
Mercedes,220836,40000,1226
Subaru,112307,40000,1227
Volkswagen,149200,40000,1228
Mazda,175096,40000,1229
Chevrolet,154326,40000,1230
Nissan,133067,40000,1231
Porsche,144368,3000,1232
Ferrari,11474,3000,1233
Subaru,243505,3000,1234
Mazda,14221,40000,1235
Porsche,217945,3000,1236
Suzuki,91375,3000,1237
Mercedes,100766,40000,1238
Ferrari,15753,40000,1239
Jaguar,100520,3000,1240
Volvo,266763,40000,1241
Honda,285755,3000,1242
Suzuki,258891,3000,1243
Honda,69093,3000,1244
Nissan,27008,3000,1245
Audi,142868,3000,1246
Mazda,279423,40000,1247
Lamborghini,69160,40000,1248
Suzuki,299626,40000,1249
Porsche,193257,40000,1250
Nissan,211092,40000,1251
Kia,227821,40000,1252
Honda,159004,3000,1253
Nissan,233112,3000,1254
Mercedes,91688,40000,1255
Kia,229528,40000,1256
Toyota,211677,40000,1257
Chevrolet,118410,3000,1258
Lamborghini,68938,3000,1259
Hyundai,37685,40000,1260
Lamborghini,172312,3000,1261
Tesla,177859,3000,1262
Kia,282220,40000,1263
Land Rover,181960,40000,1264
Volvo,157609,40000,1265
Audi,211282,40000,1266
Chevrolet,82820,3000,1267
Lamborghini,160864,40000,1268
Volvo,172188,3000,1269
Kia,54807,3000,1270
Porsche,178408,3000,1271
Honda,269465,40000,1272
Ferrari,134431,40000,1273
Jaguar,90759,3000,1274
Volvo,91434,3000,1275
Volvo,172093,3000,1276
Volkswagen,280622,40000,1277
Volkswagen,48926,40000,1278
Kia,260980,40000,1279
Honda,24609,3000,1280
Volkswagen,243757,40000,1281
Volkswagen,182498,3000,1282
Jaguar,274041,3000,1283
Toyota,215048,3000,1284
Porsche,291802,40000,1285
Audi,100902,40000,1286
Chevrolet,60737,3000,1287
Audi,17191,40000,1288
Toyota,23246,3000,1289
Suzuki,284615,3000,1290
Suzuki,210400,40000,1291
Chevrolet,195357,40000,1292
Suzuki,45622,3000,1293
Chevrolet,86392,3000,1294
Porsche,230498,40000,1295
Land Rover,82659,40000,1296
Toyota,62053,3000,1297
Hyundai,258631,3000,1298
Ferrari,4491,3000,1299
Honda,36293,40000,1300
BMW,62298,40000,1301
BMW,2979,3000,1302
Tesla,141594,40000,1303
Volvo,186962,3000,1304
Audi,155271,40000,1305
Chevrolet,285152,40000,1306
Ford,15308,3000,1307
Kia,193931,40000,1308
Porsche,14470,3000,1309
Ferrari,133793,3000,1310
Mercedes,239142,40000,1311
Kia,80221,40000,1312
Tesla,43001,40000,1313
Suzuki,171426,40000,1314
Audi,174370,3000,1315
Lamborghini,179115,3000,1316
Toyota,238527,40000,1317
Kia,298781,3000,1318
Lamborghini,19163,3000,1319
Suzuki,152470,3000,1320
Audi,150292,40000,1321
Audi,217814,40000,1322
Ferrari,97785,3000,1323
Ferrari,16905,3000,1324
Land Rover,25245,40000,1325
Chevrolet,62740,3000,1326
Volkswagen,178162,3000,1327
Audi,8007,3000,1328
Suzuki,134039,40000,1329
Hyundai,26977,40000,1330
Toyota,189275,40000,1331
Mazda,284069,40000,1332
Honda,292885,40000,1333
Porsche,186004,3000,1334
Chevrolet,85201,3000,1335
Nissan,250197,40000,1336
BMW,280399,3000,1337
Subaru,160656,3000,1338
Suzuki,1919,40000,1339
Ford,88617,40000,1340
Lamborghini,77844,40000,1341
Land Rover,226067,40000,1342
Suzuki,157240,40000,1343
Chevrolet,209296,40000,1344
Volvo,225036,40000,1345
Land Rover,73591,40000,1346
Hyundai,32569,40000,1347
Tesla,255857,40000,1348
Suzuki,151940,3000,1349
Mercedes,161100,40000,1350
Kia,264645,3000,1351
Lamborghini,248133,40000,1352
Subaru,201917,3000,1353
Chevrolet,80687,40000,1354
Mercedes,208686,40000,1355
BMW,241606,40000,1356
Lamborghini,4986,3000,1357
Hyundai,244526,3000,1358
Tesla,176143,3000,1359
Lamborghini,287175,3000,1360
BMW,47228,3000,1361
Kia,253680,40000,1362
Hyundai,231626,40000,1363
Chevrolet,167428,3000,1364
Ferrari,288759,40000,1365
BMW,203721,3000,1366
Subaru,190066,40000,1367
Volkswagen,63332,3000,1368
Tesla,161177,40000,1369
Ferrari,28138,40000,1370
Chevrolet,56552,40000,1371
Land Rover,225719,40000,1372
Nissan,100491,3000,1373
Subaru,175623,40000,1374
Kia,74839,3000,1375
BMW,259622,3000,1376
Chevrolet,65445,3000,1377
Volkswagen,23028,3000,1378
Porsche,201566,3000,1379
Land Rover,106550,3000,1380
Chevrolet,127518,40000,1381
Subaru,253005,40000,1382
Subaru,76692,40000,1383
Volvo,187795,40000,1384
Chevrolet,272369,3000,1385
Ferrari,161649,40000,1386
Honda,184519,3000,1387
Suzuki,246062,40000,1388
Subaru,93635,3000,1389
Nissan,70831,3000,1390
Jaguar,226667,40000,1391
Hyundai,229133,3000,1392
Hyundai,130117,40000,1393
Jaguar,235336,3000,1394
Mercedes,28075,3000,1395
Volvo,290280,40000,1396
Chevrolet,79121,40000,1397
Toyota,193827,3000,1398
Chevrolet,29289,40000,1399
Mercedes,154342,40000,1400
Mazda,281781,3000,1401
BMW,269799,40000,1402
Nissan,278026,40000,1403
Hyundai,253139,3000,1404
Lamborghini,283668,40000,1405
Tesla,269900,40000,1406
Toyota,78039,40000,1407
Lamborghini,52706,3000,1408
Suzuki,262551,3000,1409
BMW,88091,3000,1410
Suzuki,113714,3000,1411
Nissan,115000,40000,1412
Subaru,263186,3000,1413
Porsche,10170,40000,1414
Jaguar,235986,3000,1415
Land Rover,261651,40000,1416
Subaru,284315,40000,1417
Ferrari,296062,40000,1418
Hyundai,208359,40000,1419
Audi,148674,3000,1420
Suzuki,136238,3000,1421
Suzuki,8256,3000,1422
Nissan,15353,3000,1423
Volkswagen,175084,3000,1424
Porsche,158459,3000,1425
Ferrari,109075,3000,1426
Volvo,254147,40000,1427
Mercedes,167788,3000,1428
Subaru,131592,3000,1429
Chevrolet,102062,3000,1430
Ferrari,45524,40000,1431
Volvo,149761,3000,1432
Land Rover,39580,3000,1433
Kia,122133,40000,1434
Nissan,17149,40000,1435
Ferrari,166302,3000,1436
Honda,267513,40000,1437
Lamborghini,118884,40000,1438
Ford,127580,40000,1439
Lamborghini,129074,3000,1440
Porsche,185195,3000,1441
Land Rover,24461,40000,1442
Mercedes,207267,40000,1443
Lamborghini,114737,40000,1444
Chevrolet,299212,40000,1445
Mercedes,52597,40000,1446
Mazda,194628,40000,1447
Nissan,67445,40000,1448
Nissan,175526,3000,1449
Toyota,111876,40000,1450
Volvo,184772,3000,1451
Suzuki,40574,3000,1452
Honda,183187,3000,1453
Suzuki,283971,3000,1454
Chevrolet,289098,3000,1455
Mercedes,273214,3000,1456
Mercedes,286169,3000,1457
Land Rover,147919,40000,1458
Land Rover,52155,40000,1459
Mazda,6857,40000,1460
Suzuki,238241,3000,1461
Volvo,28276,3000,1462
Volkswagen,176382,3000,1463
Suzuki,36045,40000,1464
Mazda,94295,3000,1465
Porsche,269579,40000,1466
Kia,162766,40000,1467
Honda,192392,40000,1468
Honda,205952,3000,1469
Porsche,212095,3000,1470
Tesla,51225,3000,1471
Jaguar,197813,40000,1472
Chevrolet,161854,3000,1473
Jaguar,282981,3000,1474
Lamborghini,71206,40000,1475
Kia,192405,40000,1476
Volvo,184497,3000,1477
Toyota,134237,40000,1478
Suzuki,243712,3000,1479
Honda,285747,40000,1480
Suzuki,224938,3000,1481
BMW,7305,40000,1482
Ferrari,212141,3000,1483
Volkswagen,144679,40000,1484
Tesla,35369,40000,1485
Nissan,52225,3000,1486
Land Rover,152383,3000,1487
Kia,230451,40000,1488
Mazda,103479,40000,1489
Audi,274001,3000,1490
Tesla,161579,3000,1491
Hyundai,224219,40000,1492
Mercedes,69681,40000,1493
Lamborghini,182220,40000,1494
Toyota,41433,40000,1495
Volkswagen,280254,40000,1496
Honda,154111,3000,1497
BMW,206811,40000,1498
Volkswagen,107389,3000,1499
Toyota,60722,40000,1500
Audi,87606,3000,1501
Mazda,250646,3000,1502
Nissan,75817,40000,1503
Volvo,161826,40000,1504
Volvo,157455,3000,1505
Ferrari,167707,40000,1506
Lamborghini,67376,3000,1507
Mazda,215804,40000,1508
Suzuki,287440,40000,1509
Volvo,141422,3000,1510
BMW,206130,3000,1511
Land Rover,127042,3000,1512
Jaguar,126192,3000,1513
Kia,195368,3000,1514
Ford,278216,40000,1515
Ferrari,297778,3000,1516
Ferrari,99204,40000,1517
Porsche,80892,3000,1518
Tesla,223653,3000,1519
Volvo,130328,40000,1520
Kia,229367,40000,1521
Mazda,31343,40000,1522
Volkswagen,216356,40000,1523
Tesla,239583,40000,1524
Land Rover,175756,3000,1525
Ferrari,164025,3000,1526
Jaguar,226307,40000,1527
Chevrolet,232312,3000,1528
Ferrari,88950,40000,1529
Kia,58142,40000,1530
Ford,68818,3000,1531
Volkswagen,139948,40000,1532
Volvo,297507,40000,1533
Toyota,94676,40000,1534
Audi,121892,3000,1535
Volvo,25006,3000,1536
Volvo,189385,40000,1537
Mazda,56512,40000,1538
Porsche,236812,40000,1539
Ferrari,240422,40000,1540
Land Rover,70606,40000,1541
Honda,173943,3000,1542
Volvo,211426,3000,1543
Mercedes,260276,40000,1544
Jaguar,282812,40000,1545
Land Rover,120175,3000,1546
Jaguar,200643,3000,1547
Jaguar,250854,3000,1548
Porsche,137321,3000,1549
Jaguar,171160,40000,1550
Lamborghini,268076,40000,1551
Toyota,104224,3000,1552
Audi,263028,40000,1553
Tesla,160003,40000,1554
Jaguar,249340,40000,1555
Subaru,139929,3000,1556
Ford,8789,40000,1557
Volkswagen,52464,40000,1558
Toyota,61554,40000,1559
Suzuki,18188,40000,1560
Volvo,227287,40000,1561
Mercedes,40444,40000,1562
Land Rover,37755,3000,1563
Hyundai,36878,3000,1564
Suzuki,15773,40000,1565
Toyota,185797,3000,1566
Hyundai,114573,3000,1567
Subaru,177623,3000,1568
Jaguar,230735,3000,1569
Porsche,182956,40000,1570
Land Rover,143779,3000,1571
Toyota,246310,3000,1572
Volkswagen,46928,3000,1573
Tesla,294652,3000,1574
Tesla,132726,3000,1575
BMW,271643,40000,1576
Lamborghini,137049,3000,1577
Jaguar,290738,40000,1578
Volvo,88399,3000,1579
Mazda,190344,3000,1580
Subaru,201886,40000,1581
Land Rover,129863,3000,1582
Toyota,144593,40000,1583
Audi,20708,40000,1584
Honda,5919,40000,1585
Nissan,176154,40000,1586
Porsche,216293,40000,1587
Mazda,153937,3000,1588
Toyota,262950,3000,1589
Subaru,273748,40000,1590
Ferrari,282666,40000,1591
Land Rover,77037,3000,1592
Kia,72677,3000,1593
BMW,176836,40000,1594
Land Rover,215589,3000,1595
Ferrari,134396,40000,1596
Nissan,276105,3000,1597
Ford,48264,3000,1598
Hyundai,4397,3000,1599
Audi,98243,3000,1600
Mercedes,88822,3000,1601
Mazda,237346,3000,1602
Lamborghini,136227,3000,1603
Volkswagen,229057,40000,1604
Volkswagen,146481,40000,1605
Subaru,10220,40000,1606
Mercedes,204738,3000,1607
Lamborghini,175803,40000,1608
Jaguar,19960,3000,1609
Porsche,180317,40000,1610
Kia,165925,3000,1611
Subaru,260272,3000,1612
Volvo,272504,40000,1613
Hyundai,127219,40000,1614
Honda,298327,3000,1615
Ferrari,14429,40000,1616
Mercedes,220204,3000,1617
Nissan,119261,40000,1618
Mazda,36777,3000,1619
Ford,40797,40000,1620
Kia,25644,40000,1621
Toyota,153046,3000,1622
Porsche,53783,40000,1623
Hyundai,247941,40000,1624
Honda,164366,40000,1625
Nissan,126156,3000,1626
Nissan,95534,3000,1627
Kia,109797,3000,1628
Toyota,140784,3000,1629
BMW,243549,3000,1630
Audi,19843,40000,1631
Ford,155191,40000,1632
Land Rover,125069,40000,1633
Mercedes,171074,3000,1634
Subaru,96594,3000,1635
Mazda,119971,3000,1636
Tesla,111071,40000,1637
Suzuki,90893,3000,1638
Honda,189096,3000,1639
Chevrolet,69662,3000,1640
Chevrolet,91033,3000,1641
Nissan,243337,3000,1642
Lamborghini,127901,3000,1643
Jaguar,210935,3000,1644
Land Rover,35151,3000,1645
Suzuki,293197,3000,1646
Ferrari,150006,3000,1647
Volvo,252174,3000,1648
Mercedes,178152,3000,1649
Suzuki,216419,40000,1650
Kia,281090,3000,1651
Suzuki,5826,3000,1652
Kia,92937,3000,1653
Jaguar,208938,40000,1654
Chevrolet,65549,40000,1655
Chevrolet,77658,3000,1656
Mazda,50381,3000,1657
Tesla,62975,3000,1658
Land Rover,291895,40000,1659
Lamborghini,238161,3000,1660
BMW,75746,3000,1661
Volkswagen,244710,40000,1662
Tesla,277363,40000,1663
Ferrari,61915,40000,1664
Chevrolet,97597,3000,1665
Suzuki,229431,3000,1666
Ferrari,299278,40000,1667
Suzuki,266114,3000,1668
Volkswagen,223155,3000,1669
Porsche,122840,40000,1670
Tesla,285037,3000,1671
Kia,230391,3000,1672
Chevrolet,33076,3000,1673
Audi,112424,40000,1674
Kia,258312,3000,1675
Land Rover,68,3000,1676
Toyota,268775,40000,1677
BMW,6443,40000,1678
Mazda,215485,3000,1679
Lamborghini,33891,3000,1680
BMW,74677,3000,1681
Toyota,243603,40000,1682
Nissan,46406,3000,1683
Audi,119034,40000,1684
Subaru,241707,3000,1685
Lamborghini,274780,3000,1686
Ford,183081,40000,1687
Ford,285462,40000,1688
Audi,214118,40000,1689
Lamborghini,192570,3000,1690
Suzuki,13852,3000,1691
Honda,54442,40000,1692
Toyota,290103,3000,1693
Suzuki,225886,40000,1694
Porsche,101703,40000,1695
Hyundai,4044,3000,1696
Audi,224997,3000,1697
Toyota,236991,3000,1698
BMW,284748,3000,1699
Kia,209233,40000,1700
Ferrari,179663,3000,1701
Jaguar,293830,40000,1702
Ferrari,34922,40000,1703
Kia,6271,40000,1704
Volkswagen,202246,40000,1705
Subaru,90742,3000,1706
Volvo,24079,40000,1707
Porsche,41186,40000,1708
Jaguar,4068,3000,1709
Land Rover,131492,3000,1710
Volkswagen,246969,40000,1711
Ford,162639,3000,1712
Porsche,55410,3000,1713
Kia,123066,40000,1714
Porsche,203401,40000,1715
Chevrolet,81470,40000,1716
Toyota,297724,40000,1717
Porsche,67892,3000,1718
Chevrolet,36884,40000,1719
Toyota,211543,3000,1720
Volkswagen,148653,3000,1721
Mazda,231924,3000,1722
Toyota,263441,40000,1723
Jaguar,162389,40000,1724
Chevrolet,164811,3000,1725
Suzuki,86489,3000,1726
Porsche,292807,3000,1727
Ferrari,283359,3000,1728
Hyundai,156188,40000,1729
Audi,148805,3000,1730
Toyota,68542,3000,1731
Tesla,149151,3000,1732
Ford,82955,3000,1733
Lamborghini,101293,40000,1734
Porsche,150301,40000,1735
Ferrari,256610,3000,1736
Ford,176025,3000,1737
Honda,225390,3000,1738
Volkswagen,96885,3000,1739
Ford,187564,40000,1740
Honda,169277,40000,1741
Audi,217571,40000,1742
Jaguar,257837,40000,1743
Honda,242403,3000,1744
Ford,83232,40000,1745
Hyundai,270936,3000,1746
Jaguar,245376,3000,1747
Kia,207453,40000,1748
BMW,21664,40000,1749
Kia,152424,40000,1750
Suzuki,39093,3000,1751
Jaguar,78283,3000,1752
Ford,54366,40000,1753
Mazda,61946,40000,1754
Tesla,108208,40000,1755
Subaru,174113,40000,1756
Porsche,215076,40000,1757
Mercedes,266824,40000,1758
Toyota,228838,3000,1759
Chevrolet,250009,40000,1760
Volvo,65047,40000,1761
Hyundai,94681,40000,1762
Kia,171383,40000,1763
Mazda,294811,3000,1764
Tesla,194549,40000,1765
Volkswagen,56316,3000,1766
Ferrari,32792,3000,1767
Mercedes,200733,40000,1768
Nissan,113994,3000,1769
Jaguar,56392,40000,1770
Porsche,234036,40000,1771
Hyundai,228713,3000,1772
Volkswagen,182933,3000,1773
Honda,92992,3000,1774
Ferrari,193495,40000,1775
Volvo,241785,3000,1776
Hyundai,16328,3000,1777
Ferrari,8624,3000,1778
Honda,261579,3000,1779
Chevrolet,61441,40000,1780
Volkswagen,87621,40000,1781
Suzuki,172473,40000,1782
Kia,15828,3000,1783
Hyundai,72016,40000,1784
Jaguar,265358,3000,1785
Chevrolet,46734,3000,1786
Chevrolet,114948,40000,1787
Kia,144358,40000,1788
Hyundai,53046,3000,1789
Jaguar,289702,40000,1790
Suzuki,210101,40000,1791
Volkswagen,235686,40000,1792
Porsche,130433,40000,1793
Volvo,119194,40000,1794
Kia,199690,40000,1795
Subaru,35270,3000,1796
Tesla,131873,40000,1797
Mazda,297379,40000,1798
Porsche,254325,40000,1799
Mazda,216440,3000,1800
Lamborghini,160198,40000,1801
Lamborghini,139200,40000,1802
Volvo,224635,40000,1803
Land Rover,102338,3000,1804
Land Rover,225423,40000,1805
Honda,88851,3000,1806
Land Rover,239327,3000,1807
Nissan,30023,40000,1808
Honda,234495,40000,1809
Ford,34195,40000,1810
Honda,135351,40000,1811
Toyota,265431,3000,1812
Kia,228724,40000,1813
Toyota,58532,3000,1814
Land Rover,55214,3000,1815
Subaru,291721,40000,1816
Nissan,118303,3000,1817
Ford,270924,3000,1818
Nissan,85345,3000,1819
Ferrari,290582,3000,1820
Lamborghini,38461,3000,1821
Ferrari,242303,40000,1822
Volvo,125183,40000,1823
Volkswagen,270339,3000,1824
BMW,188629,40000,1825
Volvo,111593,3000,1826
Lamborghini,187358,40000,1827
Porsche,170206,3000,1828
Porsche,212165,40000,1829
Hyundai,176639,40000,1830
Toyota,146987,40000,1831
Suzuki,265210,40000,1832
Audi,197847,40000,1833
Jaguar,55352,3000,1834
Hyundai,174616,40000,1835
Lamborghini,118956,40000,1836
Jaguar,289696,40000,1837
Mazda,253256,40000,1838
Volvo,115523,40000,1839
Volkswagen,193287,40000,1840
Ferrari,65077,40000,1841
Kia,178429,3000,1842
Volkswagen,246330,40000,1843
Suzuki,68936,3000,1844
BMW,86171,40000,1845
Volkswagen,200045,3000,1846
Suzuki,89188,40000,1847
Ferrari,25331,3000,1848
Ford,184237,3000,1849
Chevrolet,136587,3000,1850
Mazda,164445,40000,1851
Porsche,226829,3000,1852
Mercedes,27248,3000,1853
Kia,114966,3000,1854
Volkswagen,226166,40000,1855
Kia,27985,40000,1856
Jaguar,84206,40000,1857
Suzuki,297843,40000,1858
Chevrolet,91701,40000,1859
BMW,155386,40000,1860
Ferrari,232325,3000,1861
Ford,170689,40000,1862
Mazda,36846,40000,1863
Chevrolet,209677,40000,1864
Nissan,275792,3000,1865
BMW,143210,3000,1866
Mazda,173155,3000,1867
Volvo,180342,3000,1868
Ford,37464,40000,1869
Mazda,201562,3000,1870
Audi,51489,40000,1871
Nissan,132080,3000,1872
Porsche,194534,40000,1873
Ford,276301,40000,1874
Audi,16828,3000,1875
Volvo,110389,3000,1876
Audi,251215,40000,1877
Mazda,100652,3000,1878
Suzuki,43849,3000,1879
Mazda,198596,40000,1880
Honda,145844,3000,1881
Porsche,141303,3000,1882
Mercedes,61620,40000,1883
